"","Study_id_f","first author","publication_date","semester","study design","population_category","historyofCOVID","country_clean","Country.Code","continent","Income group","GNI_per_c_WB","year_GNI","variant_clean","clean_vaccine","vac_type","dose_number","timing_of_dose_days","outcome_final","min_period_days","max_period_days","min_vac_intro","owid_vac_F40","owid_vac_F70","VE","LCL","UCL","include","justification","sensitivity","VE1","LCL.1","UCL.1","RR","RR.LCL","RR.UCL","ln.RR","SE.ln.RR"
"719",179,"Chemaitelly",2022-06-02,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","7+ months","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,-12.1,-19.1,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",179,"Chemaitelly",2022-06-02,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2","1-3 months","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,35.9,-5.9,61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",179,"Chemaitelly",2022-06-02,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2","7+ months","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,-20.4,-30.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",179,"Chemaitelly",2022-06-02,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","1-3 months","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,51.7,43.2,58.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",179,"Chemaitelly",2022-06-02,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","7+ months","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,-9,-14.5,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",179,"Chemaitelly",2022-06-02,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2","1-3 months","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,43.2,15,62.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",179,"Chemaitelly",2022-06-02,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2","7+ months","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,-13.7,-21.3,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",179,"Chemaitelly",2022-06-02,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","1-6 months","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,70.4,45,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",179,"Chemaitelly",2022-06-02,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2",">=7 months","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,77.5,67.8,84.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",179,"Chemaitelly",2022-06-02,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2","1-6 months","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,87.1,40.2,97.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",179,"Chemaitelly",2022-06-02,"2022 (Jan-Jun)","Test-negative case-control","general pop","included","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2",">=7 months","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,68.4,46.1,81.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","previously infected only","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14+","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,51.7,43.5,58.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","previously infected only","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14+","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,96.2,37.7,99.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","previously infected only","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2","14+","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,44.3,30.4,55.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","previously infected only","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2","14+","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,100,-51.5,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14+","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,-4.9,-16.4,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14+","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,96.8,71.1,99.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2","14+","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,-2.7,-16.8,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2","14+","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,88.8,-1.7,98.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","previously infected only","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14+","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,55.1,50.9,58.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","previously infected only","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14+","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,97.8,82.6,99.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","previously infected only","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2","14+","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,47.9,40.8,54.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","previously infected only","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2","14+","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,100,55.4,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14+","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,-1.1,-7.1,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14+","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,76.8,58,87.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2","14+","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,-7.3,-15.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2","14+","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,84.8,47.9,95.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","previously infected only","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14+","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,55.5,51.8,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","previously infected only","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14+","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,94.3,81.3,98.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","previously infected only","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2","14+","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,52,45.8,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","previously infected only","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2","14+","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14+","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,-0.2,-5.5,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","Qatar","QAT","Asia","High income",65700,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14+","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,73.5,60.5,82.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2","14+","symptomatic",NA,NA,2021-01-28,2021-05-31,2021-08-16,2.2,-4.6,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",207,"Altarawneh",2022-06-15,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","Qatar","QAT","Asia","High income",65700,2019,"omicron","Moderna mRNA-1273","mRNA","2","14+","severe",NA,NA,2021-01-28,2021-05-31,2021-08-16,66.3,38.3,81.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",210,"Stowe",2022-09-30,"2022 (Jul-Dec)","Test-negative case-control","18-64 years","included","UK","GBR","Europe","High income",43240,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","1","28+","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,31.7,-3.1,54.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",210,"Stowe",2022-09-30,"2022 (Jul-Dec)","Test-negative case-control","18-64 years","included","UK","GBR","Europe","High income",43240,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14-174","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,73.8,62.5,81.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",210,"Stowe",2022-09-30,"2022 (Jul-Dec)","Test-negative case-control","18-64 years","included","UK","GBR","Europe","High income",43240,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","175+","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,65.1,51.3,74.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",210,"Stowe",2022-09-30,"2022 (Jul-Dec)","Test-negative case-control",">= 65 years","included","UK","GBR","Europe","High income",43240,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","1","0-27","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,54.8,-25.3,83.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",210,"Stowe",2022-09-30,"2022 (Jul-Dec)","Test-negative case-control",">= 65 years","included","UK","GBR","Europe","High income",43240,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14-174","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,87.6,79.4,92.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759",210,"Stowe",2022-09-30,"2022 (Jul-Dec)","Test-negative case-control",">= 65 years","included","UK","GBR","Europe","High income",43240,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","1","28+","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,59.5,35.5,74.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760",210,"Stowe",2022-09-30,"2022 (Jul-Dec)","Test-negative case-control",">= 65 years","included","UK","GBR","Europe","High income",43240,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","175+","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,65.4,56.6,72.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761",210,"Stowe",2022-09-30,"2022 (Jul-Dec)","Test-negative case-control","18-64 years","included","UK","GBR","Europe","High income",43240,2019,"omicron","Oxford/AstraZeneca ChAdOx1-S","Vectored","1","28+","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,48.5,25.7,64.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",210,"Stowe",2022-09-30,"2022 (Jul-Dec)","Test-negative case-control","18-64 years","included","UK","GBR","Europe","High income",43240,2019,"omicron","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14-174","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,59,31.9,75.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763",210,"Stowe",2022-09-30,"2022 (Jul-Dec)","Test-negative case-control","18-64 years","included","UK","GBR","Europe","High income",43240,2019,"omicron","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","175+","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,53,41.7,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",210,"Stowe",2022-09-30,"2022 (Jul-Dec)","Test-negative case-control",">= 65 years","included","UK","GBR","Europe","High income",43240,2019,"omicron","Oxford/AstraZeneca ChAdOx1-S","Vectored","1","28+","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,48.1,23.5,64.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",210,"Stowe",2022-09-30,"2022 (Jul-Dec)","Test-negative case-control",">= 65 years","included","UK","GBR","Europe","High income",43240,2019,"omicron","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14-174","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,71.2,50,83.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",210,"Stowe",2022-09-30,"2022 (Jul-Dec)","Test-negative case-control",">= 65 years","included","UK","GBR","Europe","High income",43240,2019,"omicron","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","175+","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,53.1,43.4,61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767",215,"Hansen",2022-03-30,"2022 (Jan-Jun)","Retrospective cohort","general pop","excluded","Denmark","DNK","Europe","High income",63020,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14-30","infection",NA,NA,2020-12-16,2021-07-16,2021-09-03,37,35.6,38.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768",215,"Hansen",2022-03-30,"2022 (Jan-Jun)","Retrospective cohort","general pop","excluded","Denmark","DNK","Europe","High income",63020,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","121+","infection",NA,NA,2020-12-16,2021-07-16,2021-09-03,9.8,9.2,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769",215,"Hansen",2022-03-30,"2022 (Jan-Jun)","Retrospective cohort","general pop","excluded","Denmark","DNK","Europe","High income",63020,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14-30","severe",NA,NA,2020-12-16,2021-07-16,2021-09-03,50.5,33.9,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",215,"Hansen",2022-03-30,"2022 (Jan-Jun)","Retrospective cohort","general pop","excluded","Denmark","DNK","Europe","High income",63020,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","121+","severe",NA,NA,2020-12-16,2021-07-16,2021-09-03,51.6,47.2,55.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771",215,"Hansen",2022-03-30,"2022 (Jan-Jun)","Retrospective cohort","general pop","excluded","Denmark","DNK","Europe","High income",63020,2019,"omicron","Moderna mRNA-1273","mRNA","2","14-30","infection",NA,NA,2020-12-16,2021-07-16,2021-09-03,37.9,34.4,41.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",215,"Hansen",2022-03-30,"2022 (Jan-Jun)","Retrospective cohort","general pop","excluded","Denmark","DNK","Europe","High income",63020,2019,"omicron","Moderna mRNA-1273","mRNA","2","121+","infection",NA,NA,2020-12-16,2021-07-16,2021-09-03,13.2,12.3,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773",240,"Cerqueira-Silva",2023-01-11,"2023 (Jan-Jun)","Test-negative case-control","general pop","included","Brazil","BRA","South America","Upper middle income",9410,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14-59","symptomatic",NA,NA,2021-01-17,2021-09-24,2022-02-05,49.2,48.5,49.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774",240,"Cerqueira-Silva",2023-01-11,"2023 (Jan-Jun)","Test-negative case-control","general pop","included","Brazil","BRA","South America","Upper middle income",9410,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","150+","symptomatic",NA,NA,2021-01-17,2021-09-24,2022-02-05,9.6,8.1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",240,"Cerqueira-Silva",2023-01-11,"2023 (Jan-Jun)","Test-negative case-control","general pop","included","Brazil","BRA","South America","Upper middle income",9410,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14-59","severe",NA,NA,2021-01-17,2021-09-24,2022-02-05,82.9,80.6,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776",240,"Cerqueira-Silva",2023-01-11,"2023 (Jan-Jun)","Test-negative case-control","general pop","included","Brazil","BRA","South America","Upper middle income",9410,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","150+","severe",NA,NA,2021-01-17,2021-09-24,2022-02-05,82.6,80.7,84.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777",240,"Cerqueira-Silva",2023-01-11,"2023 (Jan-Jun)","Test-negative case-control","general pop","included","Brazil","BRA","South America","Upper middle income",9410,2019,"omicron","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14-59","symptomatic",NA,NA,2021-01-17,2021-09-24,2022-02-05,26.7,25.2,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778",240,"Cerqueira-Silva",2023-01-11,"2023 (Jan-Jun)","Test-negative case-control","general pop","included","Brazil","BRA","South America","Upper middle income",9410,2019,"omicron","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","150+","symptomatic",NA,NA,2021-01-17,2021-09-24,2022-02-05,0.9,0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779",240,"Cerqueira-Silva",2023-01-11,"2023 (Jan-Jun)","Test-negative case-control","general pop","included","Brazil","BRA","South America","Upper middle income",9410,2019,"omicron","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14-59","severe",NA,NA,2021-01-17,2021-09-24,2022-02-05,77.1,72.9,80.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780",240,"Cerqueira-Silva",2023-01-11,"2023 (Jan-Jun)","Test-negative case-control","general pop","included","Brazil","BRA","South America","Upper middle income",9410,2019,"omicron","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","150+","severe",NA,NA,2021-01-17,2021-09-24,2022-02-05,67.8,66.7,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781",244,"Sharma",2022-04-27,"2022 (Jan-Jun)","Matched case-control","veterans","excluded","USA","USA","North America","High income",66220,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14+","infection",NA,NA,2020-12-13,2021-05-14,NA,25.3,21.8,28.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782",244,"Sharma",2022-04-27,"2022 (Jan-Jun)","Matched case-control","veterans","excluded","USA","USA","North America","High income",66220,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14+","severe",NA,NA,2020-12-13,2021-05-14,NA,52.9,47.8,57.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783",244,"Sharma",2022-04-27,"2022 (Jan-Jun)","Matched case-control","veterans","excluded","USA","USA","North America","High income",66220,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14+","death",NA,NA,2020-12-13,2021-05-14,NA,50.7,37.9,61.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784",244,"Sharma",2022-04-27,"2022 (Jan-Jun)","Matched case-control","veterans","excluded","USA","USA","North America","High income",66220,2019,"omicron","Moderna mRNA-1273","mRNA","2","14+","infection",NA,NA,2020-12-13,2021-05-14,NA,39.5,35.8,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",244,"Sharma",2022-04-27,"2022 (Jan-Jun)","Matched case-control","veterans","excluded","USA","USA","North America","High income",66220,2019,"omicron","Moderna mRNA-1273","mRNA","2","14+","severe",NA,NA,2020-12-13,2021-05-14,NA,66.7,61.4,71.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",244,"Sharma",2022-04-27,"2022 (Jan-Jun)","Matched case-control","veterans","excluded","USA","USA","North America","High income",66220,2019,"omicron","Moderna mRNA-1273","mRNA","2","14+","death",NA,NA,2020-12-13,2021-05-14,NA,65.6,52.8,76.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787",272,"Adams",2022-10-11,"2022 (Jul-Dec)","Prospective test-negative case control","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14+","severe",NA,NA,2020-12-13,2021-05-14,NA,36,21,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
